what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524255522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524255729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524255921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524256274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524257953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524261331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351524261812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524290667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524307278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524322218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524341853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524345723
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524346918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524363291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524405839
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524405864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524406673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524407034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524407439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524407803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524408287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524408746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524420037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524430759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524436966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524445269
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524447911
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524457701
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524463486
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524464594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524465108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524476317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524489157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524492002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524500451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524508385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524514207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351524516056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351524520085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351524520776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524522997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351524523137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524524654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524531389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524540385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524600911
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524600932
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524602735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524604359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524633111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524664936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351524666361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524666903
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524671095
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524708738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524710021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524710360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524710596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524711146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524711636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351524712085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351524713208
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524714333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524775061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524775185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524777215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528259326
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351528261720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351528265001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351528277220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528295350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528299501
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351528299522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528321060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528325947
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351528325972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351528330176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351528330482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528340748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528384799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351528387655
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351528395641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528400032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528536383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528544726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528544876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528547039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528625226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528650952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528695273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351528699839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529074839
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351529074885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351529088490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529089877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529483488
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351529483550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351529487596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529491558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529501279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529514227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529516815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529518637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529520469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351529520478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529522092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529522587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529524395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529531038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529532490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529564757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1351529565867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529575666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529593281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1351529593296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1351529593296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529600973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351529602790
